4447	3.22207973887	1.00101592702
4448	3.45637149028	0.805781892392
4449	2.82142857143	1.38366933056
55292	2.13636363636	1.06794001132
55290	3.84400544959	0.640789516401
5989	3.80557390041	0.708301696509
5982	2.7380952381	1.03070765819
5983	3.41363636364	1.00195057696
5980	3.19907407407	1.19206445345
5981	3.27777777778	0.857357409949
5986	3.72321428571	0.99066915903
5987	3.03191489362	0.958746163238
5984	2.84126984127	0.967017164805
5985	2.93269230769	1.27486366599
48899	4.0	0.0
7625	3.29166666667	0.734799670356
965	4.06980433633	0.769007625091
43871	2.90434782609	0.817992378443
6342	3.31481481481	1.1067816887
961	3.36148648649	1.03130222381
6796	3.75718085106	0.798070498443
6797	3.27514792899	0.811185199459
6794	1.92139737991	1.00291094407
6795	2.55319148936	0.780303013655
6792	3.2125	1.1285361093
6793	2.46076923077	0.95252669285
6790	3.48958333333	0.950089085735
6791	4.01797945205	0.866085920389
963	3.56769230769	0.952746264116
6798	3.15562913907	0.902875154482
6799	2.85	0.838152730712
61941	3.0	0.790569415042
4641	3.76090548579	0.903610500276
2147	2.58268229167	1.03675906932
270	3.14588688946	0.979016240695
271	3.31746031746	0.902418617925
272	3.77013309271	0.871868489561
273	3.14773856859	0.924379785218
274	2.91620111732	1.00624590428
275	2.76847034339	0.987821076982
276	2.99526283619	0.934871265467
277	3.50937950938	1.00037681683
278	3.06749672346	0.822977618692
279	3.70069204152	0.925157541231
32019	2.8016194332	1.02652937592
2146	3.13043478261	0.983165969498
26394	3.48245614035	0.805490546193
26391	3.35833333333	0.913289232512
26393	3.27777777778	0.842541716006
52460	2.40206185567	1.09034936059
52462	3.30088495575	1.02736845509
26398	3.25378787879	0.760024451663
57478	3.75	0.25
57476	3.2380952381	0.907889331664
53737	3.375	1.06590839864
5988	2.83333333333	0.808901098809
57473	2.83333333333	0.235702260396
1370	3.39934724327	0.911444144378
6484	2.69503546099	0.881460713411
64906	4.0	0.408248290464
1373	2.77262328419	1.10227632563
64903	3.25	0.25
64900	3.66666666667	0.37267799625
45447	3.08134095634	0.94261550033
4645	3.39380530973	1.14143855717
45442	2.73252279635	0.868149704288
45440	3.1391509434	0.856839979693
2143	3.25662983425	1.03676756533
58078	3.4453125	0.839071229005
46865	1.79292929293	1.29492034194
2142	2.90992167102	0.955915526304
3519	3.30517503805	0.898216061229
3518	2.93377483444	1.00935278045
3513	3.29313790806	0.91330359939
3512	3.53665413534	0.941125856552
3511	2.46258503401	1.12574757531
3510	3.60532178218	0.879558223618
3517	3.25	1.08972473589
3516	3.71543985637	0.894976221297
